,0,1,2,3,4,5,6,7,8,9
0,0.766943148148148,0.7828029259259259,0.630716074074074,0.5523424074074074,0.6436443148148149,0.6509118148148149,0.6590579259259258,0.7402801666666666,0.8123273333333333,0.7365689999999999
1,0.771533648148148,0.7786440740740742,0.6204427037037038,0.4974518148148148,0.6683043518518518,0.544447888888889,0.5532716481481481,0.6775336481481481,0.7332927407407408,0.6845788518518519
2,0.747960074074074,0.7185650185185186,0.6490165925925927,0.48947366666666664,0.6245068703703703,0.6292533148148148,0.6754244074074074,0.7570133518518518,0.8358036481481482,0.7723857407407407
3,0.7507189999999998,0.6971687407407408,0.6076689259259259,0.4747198888888889,0.6477382962962963,0.5584501481481482,0.6162070925925925,0.7447942037037037,0.7505192407407407,0.7599384074074074
4,0.7606197592592593,0.8035217222222223,0.6920423703703703,0.5903543518518518,0.7132830925925927,0.6853883703703704,0.7596860925925926,0.7925547777777778,0.7763417037037037,0.7749219074074075
5,0.7383309444444444,0.7641735925925927,0.6310913148148147,0.4850548148148149,0.6535439814814815,0.5781844259259259,0.6617416111111111,0.6941078518518519,0.788954462962963,0.784258925925926
6,0.7678747592592593,0.778527648148148,0.6312989999999999,0.5460797037037036,0.6891786481481481,0.674772888888889,0.6635906666666666,0.7979999074074074,0.7899552407407407,0.785457462962963
7,0.7606869074074073,0.735464648148148,0.6038801851851852,0.5494514259259259,0.6662226851851852,0.5954970185185186,0.7190348333333333,0.6865060185185184,0.7723757037037036,0.7617626666666665
8,0.7531492962962963,0.6858328518518518,0.5942902037037037,0.5513076851851851,0.6937727777777778,0.6210138148148149,0.610697537037037,0.6522507407407406,0.8038354444444445,0.7337756851851851
9,0.7365193518518519,0.7912780925925927,0.5442777407407408,0.5564362592592592,0.6553617962962962,0.6414509629629629,0.6809161481481482,0.7969124074074075,0.8195105925925926,0.8234806666666666
10,0.7204410185185185,0.7871553518518518,0.6477118148148148,0.5391463148148148,0.6702393333333334,0.6519090370370372,0.7082651296296296,0.7691569999999999,0.8126417222222223,0.7938064814814814
11,0.7790187592592593,0.8317787222222223,0.6069242222222223,0.5314198148148148,0.6651682592592593,0.6689755740740742,0.6895215555555554,0.7616142037037038,0.8311226111111112,0.819670074074074
12,0.7291142777777777,0.7771330185185185,0.6730962777777778,0.5280649999999999,0.6515239999999999,0.634853074074074,0.7193258888888888,0.7821993518518519,0.8040781111111112,0.7957716666666667
13,0.737675962962963,0.8410506296296295,0.6926125370370371,0.5234444814814815,0.6776366666666668,0.6597001296296295,0.7155588333333333,0.7278967037037036,0.7454709259259259,0.8153008518518519
14,0.7428767222222222,0.8388657407407408,0.6191387222222222,0.5362173148148148,0.6534056296296296,0.6309543518518518,0.6831780555555556,0.7484320370370371,0.8214410555555555,0.8060472037037036
15,0.7467089444444445,0.8200898888888889,0.6460830555555556,0.627902111111111,0.6879330925925925,0.6924774259259259,0.7662619259259259,0.8212811666666666,0.7661613888888889,0.7852234814814816
16,0.7646991851851852,0.8192720000000001,0.6674941481481481,0.5278426481481482,0.691440425925926,0.6428137592592592,0.7303335000000001,0.7857861851851853,0.7977248703703704,0.8348983148148149
17,0.7814622592592592,0.7078298888888889,0.6673361296296295,0.5056998333333333,0.6913565,0.632034462962963,0.7005471481481482,0.7306394074074074,0.8234526851851851,0.7965082962962962
18,0.7474714444444445,0.7637530555555555,0.6491563518518518,0.5619222222222221,0.668929074074074,0.6878948333333333,0.7535575185185185,0.7578180185185185,0.7736133148148147,0.7844502592592592
19,0.7108348703703703,0.8128203703703706,0.6729980925925926,0.5710140555555556,0.6939437222222221,0.7027702592592594,0.7478912962962964,0.7003658518518519,0.7338319629629629,0.7896127592592593
20,0.7794992592592593,0.778806851851852,0.657761962962963,0.5371070185185185,0.6615378333333334,0.6345763333333333,0.6877786851851853,0.7952952037037037,0.798129611111111,0.7925159444444444
21,0.6527414074074073,0.7618394259259259,0.6617797777777777,0.5712046481481482,0.6868497777777778,0.6561031111111112,0.7085800925925926,0.7370757037037038,0.7809559444444445,0.7030265925925926
22,0.725815574074074,0.8151859074074074,0.6430922592592593,0.5070722962962962,0.6505418703703704,0.6101669444444444,0.6314458518518519,0.7076433333333334,0.8021582962962963,0.8063274814814815
23,0.7323796666666667,0.7926976666666667,0.6489113703703703,0.5097335740740742,0.6656242962962963,0.595632962962963,0.6469592592592592,0.6600296481481481,0.7961221296296296,0.7399604259259259
24,0.6668090370370371,0.5276613148148148,0.6251984444444444,0.49415762962962956,0.6344683888888888,0.5855234814814815,0.5762152962962963,0.5984919074074074,0.6648200370370371,0.6363330370370371
25,0.7887528703703705,0.7021945,0.6407553888888888,0.5002978148148148,0.6293672037037036,0.6030799814814815,0.6177711666666666,0.7184328333333333,0.7864047777777777,0.7678385925925926
26,0.7670162407407407,0.6643179814814815,0.6037220925925926,0.460515962962963,0.6172124074074075,0.5212746481481482,0.589972925925926,0.6407369814814815,0.7903866296296297,0.6680885555555557
27,0.6924756851851853,0.7880513703703703,0.6195432407407407,0.5375602222222222,0.6672540185185185,0.6556022037037038,0.7007358518518517,0.6920866666666666,0.7722373703703704,0.8194788703703705
28,0.7445364444444444,0.8102151851851852,0.6560859074074075,0.5334151851851852,0.6854407037037037,0.6489370185185185,0.6905870185185186,0.7188002777777779,0.8182697962962964,0.7688092777777777
29,0.7666433518518518,0.7499949629629631,0.6465706851851852,0.5040674444444444,0.6672812037037037,0.6369159999999999,0.7026587962962964,0.7505147407407408,0.8220107037037038,0.7771182777777778
30,0.7296743888888889,0.7048270000000002,0.648718925925926,0.5457354074074073,0.6588036111111111,0.6660018518518519,0.6710270185185184,0.6733905185185186,0.8092750000000001,0.7425765370370371
31,0.7757027407407406,0.8513286296296297,0.6483652037037038,0.6028671111111111,0.7066753888888888,0.6727486111111111,0.7142607037037038,0.8154834074074074,0.8032503703703703,0.8327314259259259
32,0.7519567777777779,0.8152469814814814,0.6469225370370371,0.5618142222222223,0.6740529814814815,0.6312078703703704,0.6806816296296296,0.7630475,0.7731507777777779,0.7870163518518517
33,0.7495475185185185,0.7259987037037036,0.6290425555555555,0.5076576851851852,0.6485986481481482,0.6317437777777778,0.7031502962962962,0.7519655185185186,0.8170795555555556,0.8082377962962962
34,0.7306046111111112,0.755759037037037,0.6818177222222221,0.5576583888888889,0.6147112962962963,0.6631574444444445,0.669886,0.7875117407407407,0.7675537222222223,0.7496871851851852
35,0.7523184074074075,0.8275892592592592,0.6413547037037036,0.5508330555555556,0.6837897592592593,0.6338530740740741,0.7178612222222224,0.7331104444444444,0.8293982592592593,0.8468564814814815
36,0.7680701296296298,0.7340497777777778,0.6404802962962962,0.6049687222222223,0.6767109074074074,0.7089805555555556,0.7430329999999999,0.7790760185185185,0.7879809074074074,0.7866587222222222
37,0.7729662592592592,0.7741862962962962,0.6726547407407407,0.590213537037037,0.7029903148148148,0.7047135555555556,0.7200558333333333,0.7778356111111111,0.805084851851852,0.7975697962962963
38,0.7395218888888889,0.7828421111111111,0.6273687037037038,0.5420666851851852,0.6270217592592592,0.5952401296296296,0.6627885740740741,0.7115469444444446,0.7737470740740742,0.8220812592592592
39,0.7635518148148148,0.8344292037037037,0.6808176481481482,0.5325953333333334,0.6834444629629628,0.6657767407407408,0.7280674259259259,0.7562860925925925,0.8277207222222221,0.824593
40,0.7535664999999999,0.8053871666666667,0.6728732037037037,0.544275574074074,0.6885322407407409,0.6742656851851851,0.6916714814814814,0.767283888888889,0.7886354074074075,0.799020074074074
41,0.771851962962963,0.6987651481481482,0.6431014074074074,0.4684832777777778,0.6721047037037037,0.5662998333333332,0.6389434444444445,0.7055354444444445,0.7503471851851852,0.7600923518518519
42,0.7071266851851852,0.7171406296296298,0.6065410555555556,0.5073288148148148,0.6159997222222223,0.574812611111111,0.6356938703703704,0.7256132037037037,0.7969794629629628,0.7243045370370371
43,0.7335099074074073,0.838434425925926,0.5766342777777779,0.5508608703703703,0.6624158333333333,0.6599845370370371,0.6866981666666666,0.8017830185185185,0.8048875,0.8449968148148148
44,0.776761111111111,0.8715183148148148,0.6542875,0.554380462962963,0.7026947222222223,0.6760057037037036,0.7292085555555555,0.810806574074074,0.8254820185185187,0.8283291851851852
45,0.7381691481481482,0.6779430555555556,0.6162584629629629,0.4749486851851852,0.6568962407407407,0.538974962962963,0.5989158518518519,0.6971183888888889,0.7054717037037036,0.7505955185185186
46,0.7326252777777778,0.8405540185185186,0.6866782407407408,0.5194127777777777,0.6709888888888887,0.623726962962963,0.7361954629629629,0.742880648148148,0.8314477037037037,0.821719037037037
47,0.7762844629629629,0.7878554629629629,0.6279045185185185,0.48463309259259263,0.6711715740740741,0.6413754444444444,0.6865037407407407,0.6921411481481482,0.8210022037037037,0.7782633888888889
48,0.7622484814814815,0.8201429814814816,0.5895585925925926,0.5127749259259259,0.6366204814814814,0.6057172407407408,0.6544816666666667,0.7079464074074074,0.8353285555555555,0.8518487962962963
49,0.7721438148148149,0.8264711296296295,0.6261641666666666,0.5298756111111111,0.6721750000000001,0.6294450740740741,0.6383563888888889,0.7387060555555557,0.8282652037037037,0.8041196666666667
50,0.7629009074074075,0.8289211666666668,0.6421839444444445,0.5329949074074074,0.6628290925925925,0.6502507592592592,0.7090727222222221,0.7630458518518518,0.8290786296296296,0.8289844444444445
51,0.7820066481481481,0.8284881111111111,0.6743362037037038,0.5798575185185185,0.6959764444444444,0.6840635925925925,0.734403851851852,0.775366962962963,0.8039837222222223,0.8018765
52,0.7633054814814814,0.7150669074074073,0.6591355555555555,0.562783074074074,0.6857501481481482,0.6427506111111111,0.7742380555555557,0.7478521296296297,0.7828261111111111,0.8376871666666666
53,0.7541779074074074,0.8176826111111112,0.5949167037037038,0.5102961481481482,0.6289994629629629,0.6487105740740741,0.677368462962963,0.7162003888888888,0.8151392222222222,0.8422694259259259
54,0.7622444814814814,0.718487611111111,0.6439524074074074,0.5453329444444445,0.6731563703703703,0.6272235925925926,0.6820921851851852,0.7891993333333334,0.8300082407407409,0.7988231296296296
55,0.754800851851852,0.8012665185185185,0.6362442777777778,0.5065835370370371,0.6559738703703704,0.5999961296296297,0.6367047407407408,0.7338529444444445,0.8152331111111112,0.8163592777777778
56,0.7454180555555555,0.8345238148148147,0.6486978148148149,0.5980185555555555,0.6354044259259259,0.6787074444444444,0.727189,0.7282011111111112,0.749065925925926,0.7893169814814814
57,0.7378157407407407,0.8151177222222222,0.6839518703703704,0.5781872592592593,0.6620287407407407,0.669889537037037,0.7261012037037036,0.7305845740740741,0.7461845925925927,0.7496268703703705
58,0.7453864259259259,0.7992287222222223,0.6844982777777777,0.541461925925926,0.6887641296296296,0.6176142962962963,0.7206798888888888,0.6858257037037037,0.810037925925926,0.7940742592592592
59,0.7671769629629629,0.6941670740740742,0.5721692037037037,0.539920462962963,0.6760904814814815,0.6151315185185185,0.7042282962962964,0.7602404074074073,0.7725531481481482,0.8079915925925926
60,0.7447982592592592,0.7688352222222222,0.6371637407407408,0.5282683888888888,0.6827297592592592,0.6780830185185186,0.6532247407407409,0.7832832962962962,0.7952471296296296,0.7906680555555555
61,0.7858159074074074,0.7757121481481483,0.6575727777777778,0.5349147962962962,0.7049056851851851,0.6433158703703704,0.7371318518518519,0.7703526851851851,0.8204886481481481,0.7984560185185184
62,0.780073925925926,0.8195947407407408,0.7020721666666666,0.5541526481481481,0.7008921666666668,0.695099925925926,0.7646529814814814,0.7882065555555555,0.8091124629629629,0.7625527962962962
63,0.774792888888889,0.7636259814814815,0.6557246296296296,0.5199211111111111,0.6863139444444445,0.6187513703703703,0.6529515,0.7014205370370371,0.8127931481481481,0.7918957407407407
64,0.7221204999999999,0.8080802777777777,0.6271935555555556,0.5496314814814814,0.6672963148148149,0.6747266296296296,0.7005072037037037,0.7413859074074075,0.8238827222222221,0.8330524074074074
65,0.7400875740740741,0.7743948148148148,0.640256,0.5704122407407407,0.6663609074074074,0.7073242592592592,0.7304104074074074,0.7546018703703704,0.766510962962963,0.7691088703703702
66,0.7817282407407408,0.7613896666666667,0.6034350925925925,0.543422537037037,0.6500629814814814,0.5983659259259259,0.6570870740740741,0.7255703148148148,0.7851798333333333,0.8229452037037036
67,0.7644908333333333,0.8298389814814815,0.6589315370370371,0.5746334814814814,0.6509583703703704,0.6715761296296296,0.7419837777777779,0.8154099074074074,0.7815932222222223,0.7929462777777778
68,0.7363863518518518,0.8210949629629628,0.6612147407407407,0.6176347407407407,0.6784225925925926,0.663607925925926,0.7220236481481481,0.755976425925926,0.7752657407407407,0.8120218703703704
69,0.765386074074074,0.7350172407407408,0.6092800555555555,0.4849197407407407,0.6201369074074075,0.6064761851851852,0.6464381296296297,0.7346490185185185,0.8294302222222222,0.7962156111111112
70,0.763804925925926,0.8330338888888887,0.6035196111111111,0.5616662777777778,0.6496494814814815,0.6516603333333334,0.7261665555555555,0.732837111111111,0.8363448703703703,0.8558007962962962
71,0.7612044074074075,0.8298959074074074,0.6382930185185185,0.5917417962962963,0.6769194444444445,0.6814333333333332,0.7079448703703703,0.8185059259259259,0.823642574074074,0.8143409814814815
72,0.7606575555555555,0.7807219629629629,0.6417538333333334,0.5461237592592593,0.643313,0.6968612222222222,0.6788915370370371,0.7643491481481481,0.7729278888888889,0.7894333148148148
